RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5666,13025470,Customer_5665,396,Spain,Male,86,7,82792.46,2,1,0,139701.95,0
5667,12305803,Customer_5666,787,Germany,Male,28,3,32408.01,1,1,0,29697.34,1
5668,14330979,Customer_5667,761,Spain,Female,65,3,0.0,2,1,1,71131.45,0
5669,10375231,Customer_5668,450,France,Female,27,5,82911.51,1,1,1,126275.51,0
5670,14012885,Customer_5669,628,Germany,Female,32,5,0.0,1,1,0,121023.94,1
5671,19407399,Customer_5670,456,Spain,Male,64,2,40609.24,2,1,1,164665.08,0
5672,19779304,Customer_5671,820,France,Female,42,1,246481.96,1,0,0,20655.02,0
5673,11246742,Customer_5672,384,Germany,Male,23,8,200852.0,2,0,1,101267.87,0
5674,11524048,Customer_5673,838,France,Female,28,1,0.0,2,1,1,171300.26,0
5675,15277522,Customer_5674,708,Spain,Female,34,8,185131.06,3,1,0,198795.13,1
5676,18559329,Customer_5675,724,France,Male,32,7,33949.97,2,0,1,34414.16,1
5677,17548056,Customer_5676,637,Germany,Male,33,9,163359.36,1,0,0,132722.44,1
5678,10164584,Customer_5677,351,France,Male,73,6,14909.22,2,0,1,10252.94,0
5679,14949107,Customer_5678,588,Germany,Female,83,4,83346.86,2,1,0,76410.66,1
5680,19595204,Customer_5679,841,France,Female,53,2,244615.64,3,0,1,94502.77,0
5681,15325173,Customer_5680,717,France,Female,55,1,30230.09,1,1,1,75714.38,0
5682,13938969,Customer_5681,727,France,Male,20,7,149356.01,2,0,0,128656.77,0
5683,11148447,Customer_5682,621,Spain,Male,35,1,0.0,1,1,0,12922.17,0
5684,11894831,Customer_5683,493,France,Male,71,7,0.0,2,0,0,182568.84,0
5685,18808326,Customer_5684,784,France,Male,34,4,69665.54,1,1,1,70520.03,0
5686,10736623,Customer_5685,800,Spain,Female,30,8,0.0,2,1,1,38568.72,0
5687,18038881,Customer_5686,441,Germany,Male,80,3,84450.63,1,1,1,92306.34,0
5688,19838438,Customer_5687,570,Spain,Male,31,7,51289.2,2,1,1,107657.36,0
5689,18626424,Customer_5688,403,France,Female,76,6,0.0,2,1,1,19883.73,0
5690,15552081,Customer_5689,753,Germany,Female,53,7,0.0,1,1,0,161825.19,0
5691,13784323,Customer_5690,577,France,Male,35,4,0.0,2,1,1,150114.2,0
5692,16151689,Customer_5691,382,France,Male,22,1,0.0,2,0,0,107241.12,0
5693,17915814,Customer_5692,563,Germany,Male,31,6,58361.21,2,1,0,45333.12,0
5694,13875952,Customer_5693,485,Germany,Male,42,2,153056.46,1,0,1,186050.44,0
5695,16345791,Customer_5694,597,Spain,Male,61,9,242592.75,1,0,0,160893.28,0
5696,16478205,Customer_5695,844,France,Male,56,9,0.0,1,1,0,54405.53,0
5697,17422113,Customer_5696,757,France,Female,29,9,81775.44,2,1,1,149837.38,0
5698,11597751,Customer_5697,402,France,Female,78,9,0.0,1,1,1,29259.35,0
5699,12225731,Customer_5698,413,Spain,Female,79,1,33857.64,1,1,0,32504.57,0
5700,18022163,Customer_5699,663,France,Female,70,2,0.0,1,1,0,94471.99,1
5701,11919092,Customer_5700,723,France,Male,70,3,243669.2,2,1,1,143327.96,0
5702,16483450,Customer_5701,386,France,Male,45,9,0.0,1,0,0,184286.69,1
5703,19905371,Customer_5702,561,Germany,Male,52,6,36924.14,1,1,1,194487.83,0
5704,18448557,Customer_5703,361,France,Male,82,9,0.0,1,0,0,141462.68,0
5705,18558706,Customer_5704,817,Spain,Female,20,0,0.0,2,1,1,158808.13,0
5706,16224036,Customer_5705,433,France,Male,60,5,48729.65,2,0,0,106984.49,0
5707,15856048,Customer_5706,737,Spain,Male,67,5,136694.34,1,0,1,20623.92,0
5708,16183807,Customer_5707,443,France,Male,88,7,161634.39,2,1,1,33805.92,0
5709,13992872,Customer_5708,764,Germany,Male,26,1,82240.44,1,1,1,194449.08,0
5710,16277252,Customer_5709,691,Spain,Female,53,1,78920.19,1,0,1,84670.19,0
5711,10471733,Customer_5710,556,France,Male,40,0,15059.62,1,1,0,156655.41,0
5712,15104243,Customer_5711,387,Spain,Female,91,2,239206.39,2,1,1,51889.16,1
5713,15262772,Customer_5712,770,France,Male,67,6,200903.98,2,1,0,111253.26,0
5714,13095742,Customer_5713,697,Spain,Male,72,7,0.0,1,1,0,39010.97,0
5715,10474449,Customer_5714,552,Germany,Male,29,6,5444.73,1,1,0,163658.25,0
5716,16176149,Customer_5715,619,France,Female,49,8,156077.28,2,0,0,41932.35,0
5717,11201947,Customer_5716,424,France,Male,41,7,45157.13,1,1,0,144128.03,0
5718,17440003,Customer_5717,477,France,Male,84,7,165429.38,1,1,1,38672.83,0
5719,11921774,Customer_5718,678,France,Male,44,1,155288.87,2,1,1,165546.23,0
5720,19986643,Customer_5719,501,France,Female,78,0,212981.34,1,1,0,105554.21,0
5721,11347930,Customer_5720,359,France,Female,36,5,0.0,2,1,1,88361.12,1
5722,14323253,Customer_5721,387,France,Male,90,6,0.0,1,1,0,73988.61,0
5723,16708758,Customer_5722,776,Spain,Female,68,5,0.0,1,1,1,140667.95,1
5724,11029027,Customer_5723,454,France,Male,81,6,227159.01,2,1,0,26729.94,0
5725,11060934,Customer_5724,514,France,Male,19,7,0.0,2,1,0,172677.52,0
5726,19754038,Customer_5725,775,Germany,Female,53,1,19522.01,2,1,1,154636.46,0
5727,10438495,Customer_5726,381,France,Male,28,0,0.0,1,1,1,80860.14,0
5728,18598823,Customer_5727,561,France,Male,85,9,0.0,2,1,1,195750.48,0
5729,13865264,Customer_5728,363,France,Female,85,7,0.0,1,1,1,168091.69,0
5730,11528058,Customer_5729,579,Spain,Female,81,7,0.0,2,1,1,61455.92,1
5731,13433439,Customer_5730,481,Spain,Female,18,7,17701.14,2,0,1,178669.96,0
5732,14438089,Customer_5731,501,France,Female,43,9,176334.4,2,1,0,28804.59,0
5733,16000402,Customer_5732,445,Germany,Male,28,6,33934.87,2,0,0,141018.63,0
5734,18683309,Customer_5733,359,Germany,Male,19,1,22368.01,2,1,1,34955.28,0
5735,15072700,Customer_5734,723,Germany,Male,57,3,99651.78,1,1,0,195425.69,0
5736,15696837,Customer_5735,712,Germany,Male,21,8,19340.9,1,1,0,19442.82,0
5737,17654840,Customer_5736,365,Germany,Male,54,7,207317.25,2,1,0,54224.75,1
5738,15318925,Customer_5737,516,France,Male,78,3,115782.3,1,1,1,110724.56,0
5739,19166843,Customer_5738,445,France,Male,22,7,0.0,2,0,1,120952.87,0
5740,14661095,Customer_5739,367,France,Male,32,9,144216.13,2,1,0,107453.73,0
5741,18598493,Customer_5740,758,Spain,Female,84,5,0.0,1,1,0,150618.56,1
5742,13070750,Customer_5741,356,Germany,Male,43,8,228945.63,1,1,0,10295.43,1
5743,15401907,Customer_5742,533,Spain,Male,23,0,212282.01,2,1,0,117125.1,0
5744,10528657,Customer_5743,731,Spain,Male,61,5,95817.31,1,1,0,126841.48,0
5745,17565172,Customer_5744,594,France,Male,75,3,36274.93,2,1,1,49724.21,0
5746,11237315,Customer_5745,780,Germany,Male,63,2,0.0,1,1,0,135235.98,0
5747,15596948,Customer_5746,720,Germany,Female,59,4,110079.02,2,1,0,134256.46,0
5748,16336472,Customer_5747,815,Spain,Female,65,9,56381.66,2,1,0,110729.51,0
5749,19374730,Customer_5748,716,Spain,Female,44,7,0.0,2,0,1,59264.94,0
5750,16307432,Customer_5749,431,Germany,Male,37,9,109023.32,2,1,0,89147.05,0
5751,19282744,Customer_5750,480,France,Male,87,5,162716.93,2,1,0,61764.85,1
5752,17660287,Customer_5751,478,Spain,Male,52,0,0.0,2,1,0,156247.71,0
5753,14168461,Customer_5752,638,France,Male,65,5,0.0,2,1,0,127534.03,0
5754,18250891,Customer_5753,804,Spain,Female,84,6,116638.66,2,1,1,38730.58,0
5755,12090066,Customer_5754,423,Spain,Female,85,5,80409.89,2,0,1,117845.95,0
5756,16129547,Customer_5755,713,France,Male,69,2,0.0,2,1,0,181619.18,0
5757,19351008,Customer_5756,408,Germany,Male,85,8,243751.51,2,1,1,168231.69,0
5758,13630794,Customer_5757,421,France,Female,21,9,11272.63,2,1,1,179328.9,0
5759,18728927,Customer_5758,509,France,Female,56,9,132166.45,2,1,1,184231.5,0
5760,13280612,Customer_5759,436,France,Female,38,3,82316.13,2,1,1,45759.63,0
5761,10653444,Customer_5760,750,Spain,Female,83,4,0.0,1,1,0,146730.1,1
5762,15816583,Customer_5761,811,Spain,Female,33,4,108667.64,1,1,1,132429.05,0
5763,11462220,Customer_5762,366,Spain,Female,24,2,0.0,3,1,1,16344.07,0
5764,10176467,Customer_5763,438,France,Female,26,1,132041.39,2,1,1,157859.04,0
5765,12440375,Customer_5764,498,Spain,Male,34,7,7294.12,1,0,1,49366.67,1
5766,15421653,Customer_5765,660,Germany,Male,29,6,144779.37,2,1,1,184231.69,0
5767,10956668,Customer_5766,355,France,Female,74,4,58000.65,2,1,0,168702.85,0
5768,13037074,Customer_5767,433,France,Male,62,0,85369.14,1,1,1,156089.76,0
5769,17229951,Customer_5768,782,France,Female,28,9,0.0,1,1,0,142389.06,1
5770,10167999,Customer_5769,433,Spain,Male,30,0,214628.33,2,1,0,99315.51,0
5771,14120477,Customer_5770,599,Germany,Female,48,7,0.0,2,0,1,161590.39,0
5772,13162852,Customer_5771,503,Germany,Male,43,3,86999.19,1,1,0,165654.0,0
5773,14050021,Customer_5772,765,France,Female,80,3,98704.08,2,1,0,28711.32,0
5774,16888312,Customer_5773,421,Germany,Male,48,8,154708.57,1,1,0,72901.01,0
5775,11304707,Customer_5774,458,France,Male,39,1,197241.21,1,0,1,70163.9,1
5776,10988537,Customer_5775,461,France,Female,23,4,0.0,3,0,0,33677.13,0
5777,18117787,Customer_5776,521,Germany,Female,37,5,0.0,2,0,0,195400.19,0
5778,17700223,Customer_5777,536,France,Female,27,5,48096.75,1,1,1,120882.95,0
5779,16122259,Customer_5778,634,Spain,Male,52,9,227934.32,1,1,1,122061.61,0
5780,19877413,Customer_5779,622,France,Male,43,2,0.0,1,1,0,82666.67,0
5781,18144535,Customer_5780,367,Germany,Male,88,9,0.0,3,1,1,156050.1,0
5782,13603138,Customer_5781,517,France,Male,54,5,0.0,1,1,0,100373.48,0
5783,15571125,Customer_5782,668,Germany,Female,25,9,151000.7,1,1,1,151027.0,1
5784,15119802,Customer_5783,431,France,Female,22,9,31489.41,2,0,0,176823.05,0
5785,12368732,Customer_5784,424,France,Male,61,4,239966.9,1,0,0,134815.77,0
5786,11041005,Customer_5785,778,Spain,Female,84,7,140391.11,2,1,0,128393.88,0
5787,16993420,Customer_5786,809,France,Female,89,3,117316.0,1,0,0,159514.27,0
5788,16680472,Customer_5787,684,Spain,Female,66,9,0.0,1,1,1,105572.04,0
5789,12884318,Customer_5788,695,Spain,Female,53,9,52462.84,3,0,1,164211.9,0
5790,16831916,Customer_5789,598,France,Male,43,2,238203.2,1,0,1,27574.78,0
5791,10791488,Customer_5790,480,France,Female,62,5,0.0,2,0,1,55966.11,0
5792,14334800,Customer_5791,736,Germany,Female,78,9,141900.94,2,0,0,185673.1,0
5793,12535741,Customer_5792,771,Spain,Female,61,8,157800.05,1,1,1,42526.89,0
5794,17360221,Customer_5793,704,Spain,Male,21,7,210105.11,1,1,1,96082.35,0
5795,19082000,Customer_5794,550,Germany,Female,75,9,158930.07,2,1,1,101337.17,0
5796,14328543,Customer_5795,712,Spain,Male,43,7,28647.68,2,1,1,89328.44,1
5797,18477953,Customer_5796,645,France,Male,46,2,174323.79,1,1,0,174712.72,1
5798,12548925,Customer_5797,417,Spain,Female,26,0,141217.34,2,1,0,152449.85,0
5799,13288556,Customer_5798,787,Spain,Female,53,2,241586.03,2,1,1,163939.19,1
5800,10015662,Customer_5799,369,France,Male,21,2,0.0,1,0,0,198346.17,0
5801,13828717,Customer_5800,620,France,Male,76,5,86000.73,1,0,0,195215.87,0
5802,19297563,Customer_5801,442,France,Male,54,2,0.0,1,1,1,179500.01,0
5803,11196418,Customer_5802,482,France,Male,30,1,120570.15,2,1,0,117470.43,1
5804,14475299,Customer_5803,644,Spain,Female,37,8,169838.57,2,1,0,67247.56,0
5805,17280077,Customer_5804,645,France,Male,34,5,0.0,2,1,0,147503.94,0
5806,11731017,Customer_5805,484,France,Female,68,4,162361.07,1,0,1,190362.52,1
5807,17551594,Customer_5806,805,France,Female,72,2,206402.94,2,1,1,198143.24,0
5808,16711667,Customer_5807,701,Spain,Male,50,6,39262.54,2,1,0,126512.84,0
5809,19923926,Customer_5808,705,Germany,Female,38,6,176446.43,2,1,0,143152.48,1
5810,16135924,Customer_5809,382,France,Male,39,3,17064.41,2,1,0,62958.3,0
5811,12051394,Customer_5810,723,France,Male,42,9,1987.52,2,1,1,48299.29,1
5812,12330623,Customer_5811,642,Spain,Male,84,1,0.0,2,1,0,131379.55,0
5813,11264935,Customer_5812,381,Spain,Female,29,1,0.0,2,1,1,52776.57,0
5814,16103613,Customer_5813,392,France,Female,32,7,0.0,1,1,1,85115.7,0
5815,15673196,Customer_5814,796,France,Male,19,3,0.0,2,0,0,103589.35,0
5816,17526829,Customer_5815,641,France,Female,21,6,0.0,2,1,1,187212.25,0
5817,14339406,Customer_5816,703,France,Female,62,2,17922.17,1,1,0,195736.16,0
5818,12905541,Customer_5817,654,Germany,Female,30,8,154163.53,1,1,1,56949.44,0
5819,14051003,Customer_5818,630,Spain,Female,72,9,807.22,2,1,1,35076.63,0
5820,11070839,Customer_5819,457,France,Female,49,8,198146.41,1,1,1,52727.61,0
5821,17392242,Customer_5820,445,Spain,Male,39,6,60780.13,1,1,1,108588.81,0
5822,10129969,Customer_5821,415,France,Female,72,6,74804.27,1,1,0,158753.71,0
5823,13002831,Customer_5822,358,Germany,Female,34,0,85994.75,1,0,0,109178.24,0
5824,10096882,Customer_5823,579,Germany,Male,87,9,190888.24,2,0,1,187295.77,1
5825,13417553,Customer_5824,570,France,Female,68,7,66435.47,2,1,0,131109.01,0
5826,18347507,Customer_5825,707,France,Female,25,1,0.0,1,1,0,101894.34,0
5827,19767154,Customer_5826,751,Germany,Female,78,7,135247.98,1,1,1,156355.64,0
5828,14796900,Customer_5827,627,France,Male,27,1,115750.13,1,1,1,191203.29,0
5829,13447045,Customer_5828,448,France,Female,36,0,238892.42,1,0,1,73300.04,0
5830,14693554,Customer_5829,620,Germany,Female,31,7,65849.15,1,0,1,62250.04,0
5831,13848193,Customer_5830,612,Spain,Male,84,3,22972.81,2,1,1,50537.48,0
5832,11780021,Customer_5831,746,France,Male,72,9,135245.37,2,1,1,111772.75,1
5833,10586452,Customer_5832,711,Spain,Female,78,5,46129.89,2,1,1,98964.63,1
5834,19071163,Customer_5833,513,France,Male,73,9,103406.68,2,0,0,56970.58,0
5835,15001130,Customer_5834,365,Spain,Male,80,9,46799.49,2,0,0,147116.39,1
5836,14733407,Customer_5835,518,Germany,Male,28,0,220242.47,2,1,1,66534.49,0
5837,13455669,Customer_5836,370,Spain,Female,64,8,0.0,3,1,1,153738.77,1
5838,16115565,Customer_5837,377,France,Female,23,6,193716.88,2,0,1,169388.74,0
5839,14906336,Customer_5838,679,Germany,Male,51,4,0.0,2,1,0,174572.79,0
5840,19157633,Customer_5839,432,Germany,Male,82,5,235137.65,2,0,0,37828.42,0
5841,18372300,Customer_5840,622,France,Male,81,2,131200.27,1,0,1,68128.36,0
5842,10243579,Customer_5841,670,France,Male,83,8,245813.78,3,0,1,109590.72,1
5843,10841712,Customer_5842,746,France,Female,48,1,163984.3,1,0,1,170661.12,0
5844,15900865,Customer_5843,385,France,Male,79,9,32122.23,2,1,0,86200.94,0
5845,10315410,Customer_5844,844,Spain,Female,71,0,222094.24,1,1,0,135374.85,1
5846,19651261,Customer_5845,663,France,Male,25,0,117172.31,2,0,0,96365.14,0
5847,16867282,Customer_5846,839,France,Female,59,9,38173.57,3,0,0,15626.81,0
5848,12196425,Customer_5847,625,Germany,Female,58,1,197855.44,1,1,0,70106.15,0
5849,18912888,Customer_5848,582,France,Male,76,5,156100.75,2,0,1,153776.83,0
5850,10142279,Customer_5849,453,Germany,Female,57,5,220530.24,1,0,0,148755.69,1
5851,19497273,Customer_5850,785,France,Female,39,8,206830.62,1,0,1,177895.96,1
5852,10868492,Customer_5851,355,Spain,Female,41,9,80027.61,1,0,1,122648.05,0
5853,19074038,Customer_5852,372,Spain,Male,55,3,64078.64,1,1,0,155623.79,0
5854,14535926,Customer_5853,519,Spain,Female,19,7,183457.14,2,1,1,88881.43,0
5855,18758241,Customer_5854,501,France,Female,58,3,143328.22,2,1,1,76443.19,0
5856,13952801,Customer_5855,593,Spain,Male,36,2,0.0,1,1,0,74569.2,0
5857,12863241,Customer_5856,590,France,Male,19,3,0.0,1,1,1,40218.46,0
5858,12156200,Customer_5857,610,France,Female,79,0,37838.36,1,0,0,93179.18,1
5859,14763895,Customer_5858,765,France,Female,33,8,147449.22,1,1,1,164035.27,0
5860,11705998,Customer_5859,395,Germany,Male,39,4,21440.57,1,1,0,12308.01,0
5861,19290300,Customer_5860,622,France,Male,31,6,51925.23,1,1,1,119228.97,1
5862,16642602,Customer_5861,424,Germany,Female,73,2,136344.12,1,1,1,42848.74,0
5863,15505093,Customer_5862,632,France,Female,82,4,33264.2,2,0,1,151394.24,0
5864,14398941,Customer_5863,545,France,Male,62,9,62067.95,1,1,0,36640.96,1
5865,10661629,Customer_5864,372,Germany,Male,71,3,226697.76,2,0,0,41168.61,0
5866,17099458,Customer_5865,436,France,Female,83,6,174279.38,1,1,0,18096.73,0
5867,12725017,Customer_5866,718,Germany,Female,63,4,76720.36,2,0,1,94107.47,1
5868,16452599,Customer_5867,470,France,Male,50,1,0.0,2,1,0,133034.75,0
5869,14257182,Customer_5868,767,Spain,Female,67,2,0.0,1,1,0,64870.07,0
5870,13366805,Customer_5869,498,Germany,Female,39,7,147270.68,3,0,0,17861.6,1
5871,14946880,Customer_5870,499,France,Female,57,2,92123.58,1,1,0,187202.83,0
5872,11069175,Customer_5871,414,France,Female,56,6,188037.35,2,1,1,173498.56,0
5873,10294784,Customer_5872,509,Germany,Male,58,4,92896.84,1,1,0,97934.41,1
5874,19674944,Customer_5873,795,Spain,Male,85,6,0.0,1,0,1,166422.68,0
5875,14493771,Customer_5874,633,France,Female,24,9,151926.15,1,1,0,162221.49,0
5876,19523675,Customer_5875,431,France,Female,88,8,186335.11,2,0,0,116707.88,0
5877,17732384,Customer_5876,356,Spain,Female,21,6,134090.92,1,1,0,110095.54,0
5878,18654895,Customer_5877,531,Germany,Female,76,5,0.0,2,1,1,133694.73,1
5879,18568960,Customer_5878,707,France,Male,43,0,105504.05,3,1,0,147204.77,0
5880,13758173,Customer_5879,803,France,Female,48,3,198861.54,1,1,0,165953.05,0
5881,13020816,Customer_5880,363,France,Female,90,7,146256.17,1,1,0,119153.68,0
5882,19817170,Customer_5881,827,Germany,Male,86,0,49062.5,3,1,1,151787.05,1
5883,11026378,Customer_5882,532,France,Male,69,5,0.0,2,1,0,45269.25,0
5884,18251948,Customer_5883,663,Spain,Female,89,1,209205.99,2,1,1,151763.29,0
5885,12089725,Customer_5884,393,France,Male,38,8,240978.05,1,1,0,21046.81,0
5886,10679775,Customer_5885,523,France,Male,33,7,142252.13,2,1,1,135107.28,0
5887,17454134,Customer_5886,363,Germany,Female,68,8,168935.25,1,0,1,145375.64,0
5888,11545182,Customer_5887,649,Spain,Female,33,8,215894.81,2,1,1,193834.02,0
5889,14022451,Customer_5888,774,Spain,Male,35,1,13147.83,2,1,0,90138.65,0
5890,17982286,Customer_5889,422,France,Female,64,1,228051.16,1,1,0,31669.45,0
5891,13064708,Customer_5890,572,Germany,Male,73,8,67790.86,1,1,1,73581.02,0
5892,15505562,Customer_5891,351,Germany,Male,45,1,14260.92,1,1,1,89646.74,0
5893,17351910,Customer_5892,559,France,Male,73,3,59401.75,2,1,1,156297.61,0
5894,10890538,Customer_5893,610,France,Female,54,1,146589.99,1,1,0,45385.28,0
5895,16180689,Customer_5894,439,France,Female,33,0,0.0,2,1,0,42263.45,0
5896,15112427,Customer_5895,692,France,Male,82,9,191.19,1,1,1,51759.94,0
5897,13344040,Customer_5896,745,Spain,Male,77,6,159840.67,2,1,0,53877.75,0
5898,14402746,Customer_5897,683,France,Female,78,4,113346.84,1,1,1,185519.43,0
5899,13030425,Customer_5898,601,Spain,Male,28,2,211082.56,1,1,1,40468.83,0
5900,11448561,Customer_5899,732,Germany,Male,83,7,64386.82,1,1,0,88469.07,0
5901,15464324,Customer_5900,682,Germany,Female,49,4,70176.9,1,0,1,86625.32,0
5902,17143068,Customer_5901,704,Germany,Female,36,0,19386.6,1,0,1,34239.31,0
5903,10733337,Customer_5902,396,France,Female,73,8,134627.92,2,0,0,30704.32,0
5904,10381487,Customer_5903,684,France,Female,22,4,0.0,3,1,0,182860.4,1
5905,16504735,Customer_5904,512,France,Male,20,2,84926.96,1,1,0,168910.86,1
5906,19728747,Customer_5905,465,Germany,Female,45,5,0.0,2,1,0,187313.26,0
5907,10332014,Customer_5906,752,France,Female,89,7,212421.84,1,1,1,70253.45,0
5908,18913656,Customer_5907,428,Spain,Male,46,1,26297.15,2,1,1,110035.4,0
5909,17510614,Customer_5908,796,France,Male,76,2,0.0,1,1,0,58597.41,0
5910,10852263,Customer_5909,720,France,Male,42,6,0.0,1,1,1,84461.68,1
5911,13965330,Customer_5910,357,France,Female,39,1,0.0,2,0,1,160889.68,0
5912,18098178,Customer_5911,372,Spain,Male,88,4,0.0,2,1,0,100491.87,0
5913,15044668,Customer_5912,618,Germany,Female,40,8,114850.42,1,0,1,30823.08,1
5914,17463183,Customer_5913,628,France,Male,87,6,123600.01,1,1,1,10606.09,0
5915,11794442,Customer_5914,380,Germany,Female,57,2,0.0,2,1,1,54867.1,1
5916,19609248,Customer_5915,763,France,Male,31,1,0.0,2,0,1,44809.54,0
5917,10675655,Customer_5916,519,Spain,Female,46,9,146666.05,2,0,1,160876.32,0
5918,12215815,Customer_5917,479,Germany,Female,33,8,0.0,1,0,0,136659.44,1
5919,12782150,Customer_5918,744,France,Male,27,8,204609.25,2,0,0,169278.4,1
5920,19766799,Customer_5919,758,Germany,Male,64,8,0.0,1,1,0,89565.01,0
5921,11878130,Customer_5920,506,France,Female,21,9,199488.36,2,1,0,120890.59,0
5922,10369084,Customer_5921,371,Spain,Male,29,2,4091.9,1,1,0,89298.57,0
5923,18931865,Customer_5922,475,France,Female,59,0,0.0,2,0,1,52028.18,0
5924,17173814,Customer_5923,752,Germany,Female,21,8,0.0,2,1,1,129878.72,0
5925,10813571,Customer_5924,806,France,Female,23,6,151258.23,2,1,0,83832.84,0
5926,13284116,Customer_5925,518,Germany,Male,31,1,187811.05,1,1,1,57372.7,0
5927,19874548,Customer_5926,515,Spain,Female,52,5,194042.55,2,0,0,188309.56,1
5928,18438643,Customer_5927,506,Germany,Female,64,8,0.0,2,1,0,30484.62,1
5929,16193631,Customer_5928,679,Germany,Female,75,7,203405.18,2,1,1,157591.41,0
5930,13848305,Customer_5929,371,Spain,Female,82,5,198072.74,2,1,0,114411.71,1
5931,12030297,Customer_5930,821,France,Male,36,5,229026.09,1,1,0,154976.9,1
5932,12050129,Customer_5931,613,France,Male,74,7,0.0,1,1,1,27075.59,0
5933,19671725,Customer_5932,652,France,Female,82,8,132428.65,2,1,1,84178.48,0
5934,10391938,Customer_5933,739,Spain,Male,30,7,7873.46,2,0,1,161247.08,1
5935,15506097,Customer_5934,612,France,Male,25,0,4776.73,1,1,1,164864.86,0
5936,12633921,Customer_5935,561,Germany,Female,35,1,234731.68,2,1,1,159892.52,1
5937,19942365,Customer_5936,814,Germany,Male,52,5,0.0,1,0,0,151426.28,1
5938,18151641,Customer_5937,513,France,Male,43,7,0.0,2,1,0,81553.56,1
5939,14965858,Customer_5938,485,France,Male,55,3,0.0,1,0,0,146076.97,0
5940,14330232,Customer_5939,601,France,Male,83,3,0.0,4,1,0,30792.59,1
5941,16348776,Customer_5940,554,France,Male,43,1,0.0,2,1,1,40895.3,0
5942,16929814,Customer_5941,693,France,Male,74,9,0.0,1,1,1,112584.88,0
5943,11337497,Customer_5942,651,France,Female,42,0,0.0,2,1,0,114425.22,0
5944,15146429,Customer_5943,591,Spain,Male,47,9,0.0,2,1,1,99638.64,1
5945,12150905,Customer_5944,669,Spain,Female,24,8,168004.79,2,1,0,149649.91,0
